2020-10-29,E,76
2020-10-28,E,56
2020-10-27,E,40
2020-10-26,E,16
2020-10-25,E,64
2020-10-24,E,79
2020-10-23,E,94
2020-10-22,E,54
2020-10-21,E,40
2020-10-20,E,47
2020-10-19,E,63
2020-10-18,E,34
2020-10-17,E,63
2020-10-16,E,1
2020-10-15,E,27
2020-10-14,E,24
2020-10-13,E,17
2020-10-12,E,66
2020-10-11,E,67
2020-10-10,E,72
2020-10-09,E,54
2020-10-08,E,48
2020-10-07,E,80
2020-10-06,E,31
2020-10-05,E,31
2020-10-04,E,44
2020-10-03,E,78
2020-10-02,E,64
2020-10-01,E,69
2020-09-30,E,7
2020-09-29,E,60
2020-09-28,E,32
2020-09-27,E,63
2020-09-26,E,33
2020-09-25,E,72
2020-09-24,E,82
2020-09-23,E,42
2020-09-22,E,79
2020-09-21,E,46
2020-09-20,E,87
2020-09-19,E,14
2020-09-18,E,49
2020-09-17,E,81
2020-09-16,E,7
2020-09-15,E,49
2020-09-14,E,48
2020-09-13,E,90
2020-09-12,E,67
2020-09-11,E,90
2020-09-10,E,14
2020-09-09,E,27
2020-09-08,E,64
2020-09-07,E,76
2020-09-06,E,53
2020-09-05,E,23
2020-09-04,E,28
2020-09-03,E,66
2020-09-02,E,3
2020-09-01,E,74
2020-08-31,E,35
2020-08-30,E,61
2020-08-29,E,97
2020-08-28,E,15
2020-08-27,E,75
2020-08-26,E,39
2020-08-25,E,6
2020-08-24,E,89
2020-08-23,E,61
2020-08-22,E,25
2020-08-21,E,27
2020-08-20,E,84
2020-08-19,E,18
2020-08-18,E,29
2020-08-17,E,28
2020-08-16,E,11
2020-08-15,E,73
2020-08-14,E,36
2020-08-13,E,10
2020-08-12,E,87
2020-08-11,E,28
2020-08-10,E,55
2020-08-09,E,89
2020-08-08,E,23
2020-08-07,E,84
2020-08-06,E,43
2020-08-05,E,64
2020-08-04,E,44
2020-08-03,E,30
2020-08-02,E,65
2020-08-01,E,67
2020-07-31,E,29
2020-07-30,E,4
2020-07-29,E,61
2020-07-28,E,17
2020-07-27,E,96
2020-07-26,E,46
2020-07-25,E,49
2020-07-24,E,52
2020-07-23,E,94
2020-07-22,E,68
2020-07-21,E,81
2020-07-20,E,14
2020-07-19,E,98
2020-07-18,E,38
2020-07-17,E,45
2020-07-16,E,77
2020-07-15,E,5
2020-07-14,E,13
2020-07-13,E,7
2020-07-12,E,64
2020-07-11,E,85
2020-07-10,E,29
2020-07-09,E,100
2020-07-08,E,83
2020-07-07,E,51
2020-07-06,E,76
2020-07-05,E,48
2020-07-04,E,20
2020-07-03,E,25
2020-07-02,E,58
2020-07-01,E,88
2020-06-30,E,75
2020-06-29,E,11
2020-06-28,E,1
2020-06-27,E,5
2020-06-26,E,97
2020-06-25,E,4
2020-06-24,E,10
2020-06-23,E,18
2020-06-22,E,99
2020-06-21,E,53
2020-06-20,E,2
2020-06-19,E,82
2020-06-18,E,29
2020-06-17,E,43
2020-06-16,E,17
2020-06-15,E,91
2020-06-14,E,43
2020-06-13,E,29
2020-06-12,E,69
2020-06-11,E,100
2020-06-10,E,46
2020-06-09,E,7
2020-06-08,E,47
2020-06-07,E,84
2020-06-06,E,52
2020-06-05,E,84
2020-06-04,E,58
2020-06-03,E,100
2020-06-02,E,83
2020-06-01,E,76
2020-05-31,E,49
2020-05-30,E,57
2020-05-29,E,22
2020-05-28,E,8
2020-05-27,E,16
2020-05-26,E,48
2020-05-25,E,25
2020-05-24,E,30
2020-05-23,E,73
2020-05-22,E,60
2020-05-21,E,99
2020-05-20,E,46
2020-05-19,E,42
2020-05-18,E,32
2020-05-17,E,75
2020-05-16,E,47
2020-05-15,E,66
2020-05-14,E,81
2020-05-13,E,98
2020-05-12,E,1
2020-05-11,E,93
2020-05-10,E,73
2020-05-09,E,18
2020-05-08,E,67
2020-05-07,E,32
2020-05-06,E,31
2020-05-05,E,53
2020-05-04,E,30
2020-05-03,E,89
2020-05-02,E,34
2020-05-01,E,27
2020-04-30,E,23
2020-04-29,E,50
2020-04-28,E,63
2020-04-27,E,15
2020-04-26,E,24
2020-04-25,E,29
2020-04-24,E,61
2020-04-23,E,68
2020-04-22,E,13
2020-04-21,E,27
2020-04-20,E,25
2020-04-19,E,68
2020-04-18,E,6
2020-04-17,E,65
2020-04-16,E,38
2020-04-15,E,31
2020-04-14,E,83
2020-04-13,E,53
2020-04-12,E,40
2020-04-11,E,48
2020-04-10,E,43
2020-04-09,E,1
2020-04-08,E,7
2020-04-07,E,62
2020-04-06,E,45
2020-04-05,E,60
2020-04-04,E,68
2020-04-03,E,8
2020-04-02,E,81
2020-04-01,E,97
2020-03-31,E,4
2020-03-30,E,90
2020-03-29,E,22
2020-03-28,E,4
2020-03-27,E,97
2020-03-26,E,99
2020-03-25,E,66
2020-03-24,E,16
2020-03-23,E,83
2020-03-22,E,63
2020-03-21,E,26
2020-03-20,E,28
2020-03-19,E,26
2020-03-18,E,15
2020-03-17,E,56
2020-03-16,E,73
2020-03-15,E,52
2020-03-14,E,38
2020-03-13,E,81
2020-03-12,E,97
2020-03-11,E,55
2020-03-10,E,92
2020-03-09,E,82
2020-03-08,E,19
2020-03-07,E,29
2020-03-06,E,23
2020-03-05,E,13
2020-03-04,E,10
2020-03-03,E,63
2020-03-02,E,31
2020-03-01,E,24
2020-02-29,E,8
2020-02-28,E,53
2020-02-27,E,22
2020-02-26,E,60
2020-02-25,E,70
2020-02-24,E,10
2020-02-23,E,10
2020-02-22,E,57
2020-02-21,E,98
2020-02-20,E,75
2020-02-19,E,69
2020-02-18,E,88
2020-02-17,E,68
2020-02-16,E,56
2020-02-15,E,16
2020-02-14,E,37
2020-02-13,E,12
2020-02-12,E,47
2020-02-11,E,39
2020-02-10,E,45
2020-02-09,E,81
2020-02-08,E,100
2020-02-07,E,67
2020-02-06,E,64
2020-02-05,E,70
2020-02-04,E,63
2020-02-03,E,19
2020-02-02,E,78
2020-02-01,E,48
2020-01-31,E,45
2020-01-30,E,94
2020-01-29,E,26
2020-01-28,E,26
2020-01-27,E,73
2020-01-26,E,3
2020-01-25,E,7
2020-01-24,E,10
2020-01-23,E,31
2020-01-22,E,53
2020-01-21,E,51
2020-01-20,E,39
2020-01-19,E,72
2020-01-18,E,40
2020-01-17,E,2
2020-01-16,E,6
2020-01-15,E,26
2020-01-14,E,5
2020-01-13,E,78
2020-01-12,E,8
2020-01-11,E,51
2020-01-10,E,68
2020-01-09,E,30
2020-01-08,E,100
2020-01-07,E,46
2020-01-06,E,42
2020-01-05,E,88
2020-01-04,E,78
2020-01-03,E,96
2020-01-02,E,93
2020-01-01,E,20
2020-11-10,F,15
2020-11-09,F,80
2020-11-08,F,87
2020-11-07,F,43
2020-11-06,F,13
2020-11-05,F,84
2020-11-04,F,33
2020-11-03,F,34
2020-11-02,F,66
2020-11-01,F,60
2020-10-31,F,63
2020-10-30,F,82
2020-10-29,F,33
2020-10-28,F,30
2020-10-27,F,65
2020-10-26,F,28
2020-10-25,F,13
2020-10-24,F,95
2020-10-23,F,9
2020-10-22,F,48
2020-10-21,F,64
2020-10-20,F,81
2020-10-19,F,1
2020-10-18,F,21
2020-10-17,F,79
2020-10-16,F,8
2020-10-15,F,53
2020-10-14,F,81
2020-10-13,F,84
2020-10-12,F,65
2020-10-11,F,59
2020-10-10,F,70
2020-10-09,F,39
2020-10-08,F,18
2020-10-07,F,46
2020-10-06,F,64
2020-10-05,F,66
2020-10-04,F,26
2020-10-03,F,36
2020-10-02,F,89
2020-10-01,F,20
2020-09-30,F,22
2020-09-29,F,4
2020-09-28,F,1
2020-09-27,F,10
2020-09-26,F,94
2020-09-25,F,66
2020-09-24,F,6
2020-09-23,F,62
2020-09-22,F,65
2020-09-21,F,11
2020-09-20,F,84
2020-09-19,F,47
2020-09-18,F,17
2020-09-17,F,44
2020-09-16,F,8
2020-09-15,F,4
2020-09-14,F,73
2020-09-13,F,8
2020-09-12,F,18
2020-09-11,F,70
2020-09-10,F,75
2020-09-09,F,93
2020-09-08,F,13
2020-09-07,F,18
2020-09-06,F,81
2020-09-05,F,32
2020-09-04,F,97
2020-09-03,F,65
2020-09-02,F,96
2020-09-01,F,66
2020-08-31,F,20
2020-08-30,F,2
2020-08-29,F,5
2020-08-28,F,15
2020-08-27,F,50
2020-08-26,F,28
2020-08-25,F,5
2020-08-24,F,61
2020-08-23,F,6
2020-08-22,F,1
2020-08-21,F,5
2020-08-20,F,84
2020-08-19,F,61
2020-08-18,F,26
2020-08-17,F,97
2020-08-16,F,15
2020-08-15,F,89
2020-08-14,F,14
2020-08-13,F,37
2020-08-12,F,18
2020-08-11,F,17
2020-08-10,F,76
2020-08-09,F,75
2020-08-08,F,49
2020-08-07,F,60
2020-08-06,F,39
2020-08-05,F,39
2020-08-04,F,74
2020-08-03,F,83
2020-08-02,F,35
2020-08-01,F,22
2020-07-31,F,97
2020-07-30,F,5
2020-07-29,F,83
2020-07-28,F,1
2020-07-27,F,29
2020-07-26,F,37
2020-07-25,F,23
2020-07-24,F,25
2020-07-23,F,44
2020-07-22,F,67
2020-07-21,F,33
2020-07-20,F,52
2020-07-19,F,19
2020-07-18,F,29
2020-07-17,F,89
2020-07-16,F,16
2020-07-15,F,11
2020-07-14,F,50
2020-07-13,F,9
2020-07-12,F,81
2020-07-11,F,8
2020-07-10,F,84
2020-07-09,F,74
2020-07-08,F,38
2020-07-07,F,80
2020-07-06,F,26
2020-07-05,F,88
2020-07-04,F,94
2020-07-03,F,5
2020-07-02,F,40
2020-07-01,F,92
2020-06-30,F,50
2020-06-29,F,13
2020-06-28,F,18
2020-06-27,F,12
2020-06-26,F,87
2020-06-25,F,76
2020-06-24,F,10
2020-06-23,F,85
2020-06-22,F,61
2020-06-21,F,88
2020-06-20,F,73
2020-06-19,F,76
2020-06-18,F,9
2020-06-17,F,99
2020-06-16,F,25
2020-06-15,F,12
2020-06-14,F,51
2020-06-13,F,23
2020-06-12,F,85
2020-06-11,F,52
2020-06-10,F,100
2020-06-09,F,18
2020-06-08,F,39
2020-06-07,F,86
2020-06-06,F,97
2020-06-05,F,74
2020-06-04,F,30
2020-06-03,F,18
2020-06-02,F,60
2020-06-01,F,83
2020-05-31,F,47
2020-05-30,F,36
2020-05-29,F,99
2020-05-28,F,12
2020-05-27,F,100
2020-05-26,F,97
2020-05-25,F,4
2020-05-24,F,71
2020-05-23,F,70
2020-05-22,F,50
2020-05-21,F,41
2020-05-20,F,16
2020-05-19,F,5
2020-05-18,F,71
2020-05-17,F,34
2020-05-16,F,39
2020-05-15,F,97
2020-05-14,F,17
2020-05-13,F,19
2020-05-12,F,25
2020-05-11,F,67
2020-05-10,F,5
2020-05-09,F,97
2020-05-08,F,97
2020-05-07,F,47
2020-05-06,F,72
2020-05-05,F,48
2020-05-04,F,47
2020-05-03,F,60
2020-05-02,F,68
2020-05-01,F,10
2020-04-30,F,99
2020-04-29,F,95
2020-04-28,F,58
2020-04-27,F,59
2020-04-26,F,40
2020-04-25,F,47
2020-04-24,F,55
2020-04-23,F,21
2020-04-22,F,24
2020-04-21,F,55
2020-04-20,F,51
2020-04-19,F,10
2020-04-18,F,4
2020-04-17,F,15
2020-04-16,F,11
2020-04-15,F,7
2020-04-14,F,50
2020-04-13,F,50
2020-04-12,F,16
2020-04-11,F,63
2020-04-10,F,39
2020-04-09,F,49
2020-04-08,F,19
2020-04-07,F,68
2020-04-06,F,23
2020-04-05,F,95
2020-04-04,F,59
2020-04-03,F,48
2020-04-02,F,72
2020-04-01,F,15
2020-03-31,F,72
2020-03-30,F,27
2020-03-29,F,45
2020-03-28,F,40
2020-03-27,F,97
2020-03-26,F,14
2020-03-25,F,48
2020-03-24,F,42
2020-03-23,F,78
2020-03-22,F,61
2020-03-21,F,13
2020-03-20,F,65
2020-03-19,F,27
2020-03-18,F,80
2020-03-17,F,34
2020-03-16,F,86
2020-03-15,F,19
2020-03-14,F,58
2020-03-13,F,51
2020-03-12,F,31
2020-03-11,F,50
2020-03-10,F,44
2020-03-09,F,71
2020-03-08,F,9
2020-03-07,F,91
2020-03-06,F,76
2020-03-05,F,93
2020-03-04,F,51
2020-03-03,F,3
2020-03-02,F,97
2020-03-01,F,57
2020-02-29,F,54
2020-02-28,F,90
2020-02-27,F,79
2020-02-26,F,85
2020-02-25,F,13
2020-02-24,F,65
2020-02-23,F,25
2020-02-22,F,32
2020-02-21,F,1
2020-02-20,F,74
2020-02-19,F,23
2020-02-18,F,85
2020-02-17,F,46
2020-02-16,F,58
2020-02-15,F,32
2020-02-14,F,99
2020-02-13,F,8
2020-02-12,F,15
2020-02-11,F,97
2020-02-10,F,94
2020-02-09,F,81
2020-02-08,F,32
2020-02-07,F,11
2020-02-06,F,87
2020-02-05,F,67
2020-02-04,F,57
2020-02-03,F,89
2020-02-02,F,83
2020-02-01,F,23
2020-01-31,F,9
2020-01-30,F,22
2020-01-29,F,9
2020-01-28,F,57
2020-01-27,F,89
2020-01-26,F,37
2020-01-25,F,15
2020-01-24,F,34
2020-01-23,F,19
2020-01-22,F,55
2020-01-21,F,99
2020-01-20,F,9
2020-01-19,F,89
2020-01-18,F,92
2020-01-17,F,61
2020-01-16,F,81
2020-01-15,F,68
2020-01-14,F,84
2020-01-13,F,94
2020-01-12,F,91
2020-01-11,F,95
2020-01-10,F,82
2020-01-09,F,98
2020-01-08,F,12
2020-01-07,F,26
2020-01-06,F,13
2020-01-05,F,63
2020-01-04,F,21
2020-01-03,F,14
2020-01-02,F,76
2020-01-01,F,32
